index,Unnamed: 0,url,RGB_x,Proportion_x,RGB_y,Proportion_y,location-on-pltt,match1,match2,match3,palette_name,position_on_pltt
Page_11_2,1,https://ak1.ostkcdn.com/images/products/25581344/L30895219.jpg?imwidth=480&impolicy=medium,"(220, 214, 205)",0.8284921104737798,"(185, 173, 160)",0.17150788952622018,"[2391, 2]",173,1402,6,Kitchen Creation,2
Page_11_3,2,https://ak1.ostkcdn.com/images/products/9940126/L17095198.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.6329889526219832,"(145, 87, 39)",0.3670110473780168,"[684, 0]",211,1218,1474,Morning Sun,0
Page_11_4,3,https://ak1.ostkcdn.com/images/products/24085615/L29540080.jpg?imwidth=480&impolicy=medium,"(207, 215, 217)",0.7273221328530172,"(250, 251, 250)",0.272677867146983,"[552, 0]",392,1226,211,Sandy Structures,0
Page_11_5,4,https://ak1.ostkcdn.com/images/products/22092550/L27761394.jpg?imwidth=480&impolicy=medium,"(161, 159, 169)",0.6242588071154517,"(161, 153, 158)",0.3757411928845483,"[3008, 1]",1535,850,567,Knitting Yarn,1
Page_11_6,5,https://ak1.ostkcdn.com/images/products/22611719/L28223215.jpg?imwidth=480&impolicy=medium,"(69, 1, 5)",0.7892547721143552,"(150, 7, 22)",0.2107452278856448,"[2823, 0]",1279,1256,928,Sunkist and Supple,0
Page_11_7,6,https://ak1.ostkcdn.com/images/products/16393262/L22743551.jpg?imwidth=480&impolicy=medium,"(174, 165, 147)",0.696720844490384,"(212, 207, 198)",0.3032791555096161,"[745, 1]",1583,441,457,Walk the Shore,1
Page_11_8,7,https://ak1.ostkcdn.com/images/products/16937190/L23226383.jpg?imwidth=480&impolicy=medium,"(252, 251, 251)",0.6504601851600467,"(175, 155, 159)",0.3495398148399533,"[342, 1]",365,1587,1542,Style and Grace,1
Page_11_9,8,https://ak1.ostkcdn.com/images/products/28339038/L33413390.jpg?imwidth=480&impolicy=medium,"(251, 251, 251)",0.6435519993042117,"(167, 167, 167)",0.3564480006957883,"[342, 1]",1212,912,1542,Style and Grace,1
Page_11_10,9,https://ak1.ostkcdn.com/images/products/10431403/L17529291.jpg?imwidth=480&impolicy=medium,"(253, 253, 252)",0.6611646401314076,"(137, 78, 66)",0.3388353598685924,"[513, 1]",1748,288,1657,Makeshift Slumber,1
Page_11_11,10,https://ak1.ostkcdn.com/images/products/22731537/L28328026.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.7642202317306176,"(93, 89, 104)",0.2357797682693825,"[684, 0]",1048,1672,1352,Morning Sun,0
Page_11_12,11,https://ak1.ostkcdn.com/images/products/8540424/L15820346.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.6132496024242727,"(59, 42, 30)",0.3867503975757272,"[684, 0]",1254,1524,943,Morning Sun,0
Page_11_13,12,https://ak1.ostkcdn.com/images/products/17761014/L23960227.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.5236538950840959,"(233, 232, 237)",0.4763461049159041,"[684, 0]",1770,110,381,Morning Sun,0
Page_11_14,13,https://ak1.ostkcdn.com/images/products/7725912/7725912/Red-Shagadelic-Chenille-18-inch-Double-Side-Pillow-L15127942.jpg?imwidth=480&impolicy=medium,"(170, 13, 24)",0.8229928787435372,"(101, 4, 11)",0.17700712125646278,"[756, 3]",148,1536,110,Woodland Mystery,3
Page_11_15,14,https://ak1.ostkcdn.com/images/products/8581294/Pantile-Specialty-Pillow-14-x-14-L15854467.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.6642791463001501,"(154, 194, 194)",0.33572085369985,"[684, 0]",626,605,1499,Morning Sun,0
Page_11_16,15,https://ak1.ostkcdn.com/images/products/9826227/L16990913.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.550234100040241,"(75, 96, 85)",0.4497658999597591,"[684, 0]",1474,1516,206,Morning Sun,0
Page_11_17,16,https://ak1.ostkcdn.com/images/products/19972533/L25889666.jpg?imwidth=480&impolicy=medium,"(218, 213, 207)",0.717829709617476,"(125, 99, 103)",0.28217029038252395,"[2391, 2]",426,921,1583,Kitchen Creation,2
Page_11_18,17,https://ak1.ostkcdn.com/images/products/22610926/L28222582.jpg?imwidth=480&impolicy=medium,"(66, 104, 118)",0.5119899797776238,"(26, 45, 52)",0.4880100202223762,"[2315, 3]",577,1105,306,Waiting to Drive,3
Page_11_19,18,https://ak1.ostkcdn.com/images/products/9956036/L17109600.jpg?imwidth=480&impolicy=medium,"(181, 162, 142)",0.525857823802489,"(254, 254, 254)",0.474142176197511,"[246, 1]",577,891,1474,Bird of Prey,1
Page_11_20,19,https://ak1.ostkcdn.com/images/products/26275380/L31565844.jpg?imwidth=480&impolicy=medium,"(198, 154, 108)",0.6787390977204566,"(132, 95, 66)",0.32126090227954346,"[2465, 3]",1091,755,936,Grizzly Stare,3
Page_11_21,20,https://ak1.ostkcdn.com/images/products/28250122/L33334770.jpg?imwidth=480&impolicy=medium,"(92, 83, 91)",0.7159089893165259,"(228, 220, 206)",0.2840910106834741,"[368, 1]",527,1785,1345,Sliver of Silver,1
Page_11_22,21,https://ak1.ostkcdn.com/images/products/13090753/L19823619.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.6546769357399024,"(127, 152, 143)",0.3453230642600976,"[684, 0]",457,336,1721,Morning Sun,0
Page_11_23,22,https://ak1.ostkcdn.com/images/products/12138149/L18994566.jpg?imwidth=480&impolicy=medium,"(253, 253, 253)",0.6736764773405575,"(159, 150, 145)",0.3263235226594426,"[513, 1]",717,203,1168,Makeshift Slumber,1
Page_11_24,23,https://ak1.ostkcdn.com/images/products/27566028/L32725486.jpg?imwidth=480&impolicy=medium,"(146, 146, 146)",0.5031223589069396,"(151, 151, 157)",0.4968776410930604,"[743, 0]",1499,1474,1430,Crystal Clear,0
Page_11_25,24,https://ak1.ostkcdn.com/images/products/11682757/L18609593.jpg?imwidth=480&impolicy=medium,"(243, 242, 241)",0.8137432948848298,"(168, 165, 156)",0.1862567051151702,"[1303, 1]",847,1044,521,Baby Flower Clusters,1
Page_11_26,25,https://ak1.ostkcdn.com/images/products/13090307/L19823582.jpg?imwidth=480&impolicy=medium,"(138, 163, 161)",0.7682682425488181,"(254, 254, 254)",0.2317317574511819,"[1162, 3]",593,1009,1190,Tangerine Trend,3
Page_11_27,26,https://ak1.ostkcdn.com/images/products/7942892/7942892/Avanti-Apple-Square-Decorative-Pillow-L15317297.jpg?imwidth=480&impolicy=medium,"(128, 65, 72)",0.5029453717919402,"(254, 254, 254)",0.4970546282080597,"[1121, 3]",1255,178,1009,Ice Cold Queen,3
Page_11_28,27,https://ak1.ostkcdn.com/images/products/11442113/L18402172.jpg?imwidth=480&impolicy=medium,"(241, 241, 240)",0.7581734186211798,"(118, 90, 71)",0.24182658137882015,"[291, 2]",937,849,1048,Cuddle Weather,2
Page_11_29,28,https://ak1.ostkcdn.com/images/products/28029454/L33139112.jpg?imwidth=480&impolicy=medium,"(173, 166, 155)",0.5258318954892778,"(213, 209, 201)",0.4741681045107222,"[745, 1]",1259,1737,1278,Walk the Shore,1
Page_11_30,29,https://ak1.ostkcdn.com/images/products/12022195/L18896862.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.5586120321475841,"(100, 99, 107)",0.4413879678524159,"[684, 0]",1029,1542,161,Morning Sun,0
Page_11_31,30,https://ak1.ostkcdn.com/images/products/19567291/L25552710.jpg?imwidth=480&impolicy=medium,"(242, 81, 2)",0.8984346186944229,"(204, 151, 130)",0.10156538130557717,"[1463, 1]",461,123,1042,Carnival on Shutterspeed,1
Page_11_32,31,https://ak1.ostkcdn.com/images/products/18227485/L24368034.jpg?imwidth=480&impolicy=medium,"(236, 236, 234)",0.7762312491703173,"(96, 87, 6)",0.22376875082968276,"[437, 1]",1278,105,245,Highway Cruise,1
Page_11_33,32,https://ak1.ostkcdn.com/images/products/20585505/L26429907.jpg?imwidth=480&impolicy=medium,"(250, 249, 249)",0.5676092577894979,"(166, 153, 139)",0.4323907422105021,"[1486, 1]",1459,1536,479,Backyard Picks,1
Page_11_34,33,https://ak1.ostkcdn.com/images/products/10708136/L17767479.jpg?imwidth=480&impolicy=medium,"(43, 37, 33)",0.6199543941595101,"(104, 94, 86)",0.3800456058404899,"[1242, 0]",605,577,1181,Fruits on Cream,0
Page_11_35,34,https://ak1.ostkcdn.com/images/products/27983664/L33098715.jpg?imwidth=480&impolicy=medium,"(238, 238, 236)",0.7602247228734983,"(171, 161, 149)",0.2397752771265017,"[101, 3]",319,1770,451,Solitary Pineapple,3
Page_11_36,35,https://ak1.ostkcdn.com/images/products/23122375/L28671403.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.5420362031572631,"(102, 102, 107)",0.4579637968427369,"[684, 0]",26,936,105,Morning Sun,0
Page_11_37,36,https://ak1.ostkcdn.com/images/products/27983645/L33098707.jpg?imwidth=480&impolicy=medium,"(244, 243, 243)",0.8167243393852238,"(172, 160, 146)",0.1832756606147762,"[473, 1]",1425,1153,1516,Hint of Rose,1
Page_11_38,37,https://ak1.ostkcdn.com/images/products/27032311/L32247146.jpg?imwidth=480&impolicy=medium,"(107, 98, 94)",0.620798767317402,"(155, 146, 142)",0.3792012326825979,"[3140, 0]",1218,105,1167,This Side Down,0
Page_11_39,38,https://ak1.ostkcdn.com/images/products/9776999/L16946986.jpg?imwidth=480&impolicy=medium,"(36, 26, 14)",0.5158961488670569,"(165, 153, 133)",0.4841038511329431,"[1035, 2]",1215,659,567,First Spring Sip,2
Page_11_40,39,https://ak1.ostkcdn.com/images/products/is/images/direct/f5e1f370bef5cbef839dad342466c4bc7d4a80a2/Modern-Solid-Green-Cotton-Handmade-Decorative-Throw-Pillow-Cover%2C-18x18.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.7138616468635541,"(76, 115, 56)",0.28613835313644603,"[684, 0]",1587,1865,1742,Morning Sun,0
Page_11_41,40,https://ak1.ostkcdn.com/images/products/16050959/L22439289.jpg?imwidth=480&impolicy=medium,"(224, 213, 203)",0.7002549262780764,"(190, 174, 162)",0.2997450737219237,"[1325, 1]",1186,1029,1587,School Supplies,1
Page_11_42,41,https://ak1.ostkcdn.com/images/products/27983655/L33098712.jpg?imwidth=480&impolicy=medium,"(42, 25, 15)",0.5428834418572939,"(245, 243, 235)",0.4571165581427062,"[2976, 0]",1516,110,1029,Bachelor's Pad,0
Page_11_43,42,https://ak1.ostkcdn.com/images/products/7650270/L15065710.jpg?imwidth=480&impolicy=medium,"(69, 44, 33)",0.5323956342877941,"(253, 253, 253)",0.4676043657122058,"[2083, 3]",980,1252,381,Easter's Hunt,3
Page_11_44,43,https://ak1.ostkcdn.com/images/products/25606983/L30918007.jpg?imwidth=480&impolicy=medium,"(251, 249, 248)",0.5385614071824939,"(173, 155, 141)",0.4614385928175061,"[1852, 2]",1254,1004,57,Falling into Darkness,2
Page_11_45,44,https://ak1.ostkcdn.com/images/products/8244355/8244355/Sherry-Kline-Sensation-Pillows-Set-of-2-L15571775.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.7631029986962192,"(186, 7, 59)",0.23689700130378094,"[684, 0]",1601,203,121,Morning Sun,0
Page_11_46,45,https://ak1.ostkcdn.com/images/products/28363759/L33435450.jpg?imwidth=480&impolicy=medium,"(166, 157, 146)",0.6668667357814517,"(246, 245, 243)",0.3331332642185482,"[381, 1]",1748,577,254,Grey Horizon,1
Page_11_47,46,https://ak1.ostkcdn.com/images/products/28363673/L33435434.jpg?imwidth=480&impolicy=medium,"(156, 146, 138)",0.5764022685951534,"(254, 254, 254)",0.4235977314048465,"[3092, 1]",1105,455,1352,Cold Perm,1
Page_11_48,47,https://ak1.ostkcdn.com/images/products/11673532/L18601524.jpg?imwidth=480&impolicy=medium,"(223, 219, 215)",0.5124663840649072,"(60, 54, 92)",0.4875336159350928,"[1342, 1]",101,377,1667,Days for Weddings,1
Page_11_49,48,https://ak1.ostkcdn.com/images/products/23128025/L28675911.jpg?imwidth=480&impolicy=medium,"(241, 237, 233)",0.7610853485609167,"(174, 158, 153)",0.2389146514390833,"[1739, 1]",1345,1488,659,Citrus Abundance,1
Page_11_50,49,https://ak1.ostkcdn.com/images/products/22824362/L28408419.jpg?imwidth=480&impolicy=medium,"(242, 238, 233)",0.7715434127264332,"(182, 170, 155)",0.2284565872735667,"[1326, 1]",521,1460,161,Me Time,1
Page_11_51,50,https://ak1.ostkcdn.com/images/products/18227406/L24367921.jpg?imwidth=480&impolicy=medium,"(237, 237, 236)",0.7317379849912182,"(175, 174, 171)",0.2682620150087817,"[2770, 3]",774,1514,365,Frosted Mint Cupcake,3
Page_11_52,51,https://ak1.ostkcdn.com/images/products/22638899/L28247513.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.5765860924910285,"(100, 100, 69)",0.4234139075089715,"[684, 0]",123,203,1034,Morning Sun,0
Page_11_53,52,https://ak1.ostkcdn.com/images/products/25733898/L31032242.jpg?imwidth=480&impolicy=medium,"(172, 166, 161)",0.79425032982934,"(207, 210, 217)",0.2057496701706601,"[1050, 3]",1200,1587,783,Urban Pop,3
Page_11_54,53,https://ak1.ostkcdn.com/images/products/22544214/L28163390.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.6405961230207562,"(163, 164, 168)",0.3594038769792437,"[684, 0]",1254,1444,1509,Morning Sun,0
Page_11_55,54,https://ak1.ostkcdn.com/images/products/22092537/L27761389.jpg?imwidth=480&impolicy=medium,"(162, 159, 170)",0.541965685683271,"(159, 153, 157)",0.45803431431672903,"[3111, 0]",1722,1296,105,From the Mountaintops,0
Page_11_56,55,https://ak1.ostkcdn.com/images/products/17765088/L18462534.jpg?imwidth=480&impolicy=medium,"(181, 160, 145)",0.5396682684855061,"(220, 210, 200)",0.4603317315144938,"[246, 1]",1201,1352,912,Bird of Prey,1
Page_11_57,56,https://ak1.ostkcdn.com/images/products/12036881/L18908636.jpg?imwidth=480&impolicy=medium,"(235, 234, 232)",0.9587031457807452,"(185, 183, 178)",0.04129685421925468,"[2680, 2]",447,101,1737,Bridal Bouquet,2
Page_11_58,57,https://ak1.ostkcdn.com/images/products/14536504/L21089054.jpg?imwidth=480&impolicy=medium,"(245, 237, 233)",0.6135715600988767,"(188, 154, 135)",0.3864284399011232,"[2292, 1]",142,1034,895,Elegant Glimmer,1
Page_11_59,58,https://ak1.ostkcdn.com/images/products/8893467/Mina-Victory-Luminescence-Gold-20-inch-Throw-Pillow-L16114545.jpg?imwidth=480&impolicy=medium,"(252, 250, 244)",0.5323745883628846,"(188, 168, 112)",0.4676254116371154,"[194, 1]",1114,831,920,Steel Cutlery,1
Page_11_60,59,https://ak1.ostkcdn.com/images/products/9951198/L17105502.jpg?imwidth=480&impolicy=medium,"(227, 9, 44)",0.6019331449221645,"(254, 254, 254)",0.39806685507783546,"[1109, 3]",869,102,704,Brave and Bold,3
Page_12_1,0,https://ak1.ostkcdn.com/images/products/23122379/L28671408.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.5677949894817365,"(103, 110, 119)",0.4322050105182635,"[684, 0]",885,105,1141,Morning Sun,0
Page_12_2,1,https://ak1.ostkcdn.com/images/products/9273339/L16437096.jpg?imwidth=480&impolicy=medium,"(248, 246, 242)",0.5322548043450595,"(33, 26, 18)",0.4677451956549406,"[2819, 1]",306,1666,1016,Twilight Streetlight,1
Page_12_3,2,https://ak1.ostkcdn.com/images/products/13155725/L19882111.jpg?imwidth=480&impolicy=medium,"(213, 211, 217)",0.7663453888591812,"(254, 254, 254)",0.2336546111408188,"[1675, 1]",222,1296,1774,Pastel Flower Pot,1
Page_12_4,3,https://ak1.ostkcdn.com/images/products/9943651/L17098485.jpg?imwidth=480&impolicy=medium,"(154, 181, 210)",0.611426210419562,"(167, 193, 220)",0.388573789580438,"[2692, 2]",1202,613,110,Plant Parasol,2
Page_12_5,4,https://ak1.ostkcdn.com/images/products/27983666/L33098736.jpg?imwidth=480&impolicy=medium,"(247, 246, 243)",0.7488994455434509,"(220, 221, 224)",0.251100554456549,"[2819, 1]",1252,704,102,Twilight Streetlight,1
Page_12_6,5,https://ak1.ostkcdn.com/images/products/23085944/L28639165.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.8083466686306937,"(100, 45, 48)",0.19165333136930626,"[684, 0]",113,936,123,Morning Sun,0
Page_12_7,6,https://ak1.ostkcdn.com/images/products/22963670/L28531224.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.5403953219850697,"(73, 34, 22)",0.4596046780149303,"[684, 0]",1666,912,968,Morning Sun,0
Page_12_8,7,https://ak1.ostkcdn.com/images/products/20301070/L26178830.jpg?imwidth=480&impolicy=medium,"(217, 213, 210)",0.593525616279711,"(87, 112, 121)",0.40647438372028905,"[1866, 0]",58,457,1667,Field and Mower,0
Page_12_9,8,https://ak1.ostkcdn.com/images/products/12037247/L18908985.jpg?imwidth=480&impolicy=medium,"(253, 254, 252)",0.6235191551890208,"(78, 116, 58)",0.3764808448109792,"[3063, 1]",760,1167,809,Rustic Bridal Bouquet,1
Page_12_10,9,https://ak1.ostkcdn.com/images/products/12038158/L18909828.jpg?imwidth=480&impolicy=medium,"(243, 239, 230)",0.995894387252552,"(253, 254, 254)",0.004105612747448157,"[1497, 0]",828,1460,1352,Bridal Bouquet,0
Page_12_11,10,https://ak1.ostkcdn.com/images/products/14391076/L20962390.jpg?imwidth=480&impolicy=medium,"(254, 254, 253)",0.5015212831949901,"(126, 140, 102)",0.4984787168050099,"[3063, 1]",1151,173,558,Rustic Bridal Bouquet,1
Page_12_12,11,https://ak1.ostkcdn.com/images/products/12032635/L18905210.jpg?imwidth=480&impolicy=medium,"(250, 250, 248)",0.7853559891798199,"(215, 228, 212)",0.21464401082018014,"[1217, 2]",1215,802,401,Summer Backyard,2
Page_12_13,12,https://ak1.ostkcdn.com/images/products/12137514/L18993951.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.7946469266192026,"(55, 77, 121)",0.20535307338079747,"[684, 0]",690,1212,5,Morning Sun,0
Page_12_14,13,https://ak1.ostkcdn.com/images/products/18227361/L24367956.jpg?imwidth=480&impolicy=medium,"(234, 234, 234)",0.7274451477522973,"(32, 41, 50)",0.2725548522477027,"[1011, 3]",603,1009,1587,Space for Everything,3
Page_12_15,14,https://ak1.ostkcdn.com/images/products/16069759/L22456061.jpg?imwidth=480&impolicy=medium,"(241, 237, 230)",0.7497552192041878,"(193, 179, 157)",0.2502447807958122,"[720, 2]",1048,270,1034,Terracotta Workshop,2
Page_12_16,15,https://ak1.ostkcdn.com/images/products/20301068/L26178829.jpg?imwidth=480&impolicy=medium,"(219, 214, 210)",0.620730780596952,"(183, 171, 165)",0.3792692194030481,"[3057, 1]",1721,1226,365,Just Got Married,1
Page_12_17,16,https://ak1.ostkcdn.com/images/products/24318220/L29749958.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.7447564024434133,"(36, 38, 53)",0.2552435975565867,"[684, 0]",1136,381,126,Morning Sun,0
Page_12_18,17,https://ak1.ostkcdn.com/images/products/10924990/L17954799.jpg?imwidth=480&impolicy=medium,"(253, 253, 253)",0.5440319227476753,"(21, 36, 61)",0.4559680772523247,"[513, 1]",203,1048,1394,Makeshift Slumber,1
Page_12_19,18,https://ak1.ostkcdn.com/images/products/7637535/7637535/Blue-Leather-Matador-18x18-inch-Pillow-L15055112.jpeg?imwidth=480&impolicy=medium,"(87, 88, 104)",0.7148579100469904,"(254, 254, 254)",0.2851420899530096,"[1726, 3]",830,920,673,Hot Spring Mist,3
Page_12_20,19,https://ak1.ostkcdn.com/images/products/20565704/L26412222.jpg?imwidth=480&impolicy=medium,"(254, 254, 252)",0.5801115451255395,"(237, 174, 64)",0.4198884548744605,"[3063, 1]",371,1474,1376,Rustic Bridal Bouquet,1
Page_12_21,20,https://ak1.ostkcdn.com/images/products/12035690/L18907654.jpg?imwidth=480&impolicy=medium,"(249, 248, 246)",0.5718187516790544,"(106, 98, 88)",0.4281812483209456,"[1596, 1]",1516,206,1587,Ready for Fall,1
Page_12_22,21,https://ak1.ostkcdn.com/images/products/19532039/L25522391.jpg?imwidth=480&impolicy=medium,"(252, 251, 250)",0.8238783155356528,"(115, 96, 71)",0.17612168446434726,"[342, 1]",1404,1042,535,Style and Grace,1
Page_12_23,22,https://ak1.ostkcdn.com/images/products/12876264/L19636571.jpg?imwidth=480&impolicy=medium,"(146, 149, 155)",0.551453683642866,"(155, 154, 149)",0.4485463163571341,"[2866, 1]",570,1583,1055,Coffee Mug Handle,1
Page_12_24,23,https://ak1.ostkcdn.com/images/products/27739970/L32880485.jpg?imwidth=480&impolicy=medium,"(104, 91, 67)",0.5429373683800015,"(221, 202, 182)",0.4570626316199984,"[2547, 0]",1414,847,203,Automobile Hero,0
Page_12_25,24,https://ak1.ostkcdn.com/images/products/25580919/L30894840.jpg?imwidth=480&impolicy=medium,"(225, 216, 208)",0.6385256667764985,"(181, 169, 157)",0.3614743332235016,"[2972, 1]",5,1468,1770,Crisp Collar,1
Page_12_26,25,https://ak1.ostkcdn.com/images/products/27983656/L33098731.jpg?imwidth=480&impolicy=medium,"(245, 245, 244)",0.7729882078527925,"(214, 215, 219)",0.22701179214720746,"[428, 1]",110,1535,1215,Hint of Spice,1
Page_12_27,26,https://ak1.ostkcdn.com/images/products/25581328/L30895221.jpg?imwidth=480&impolicy=medium,"(226, 220, 214)",0.9010021242748412,"(125, 93, 70)",0.09899787572515883,"[794, 3]",105,968,1535,Tomato Time,3
Page_12_28,27,https://ak1.ostkcdn.com/images/products/28339043/L33413395.jpg?imwidth=480&impolicy=medium,"(230, 233, 238)",0.5944862371478455,"(216, 210, 205)",0.4055137628521544,"[1772, 0]",36,1212,161,Clean Wood,0
Page_12_29,28,https://ak1.ostkcdn.com/images/products/28170653/L33264069.jpg?imwidth=480&impolicy=medium,"(237, 236, 233)",0.9998133161989442,"(193, 193, 186)",0.00018668380105584884,"[437, 1]",1745,56,828,Highway Cruise,1
Page_12_30,29,https://ak1.ostkcdn.com/images/products/28339040/L33413393.jpg?imwidth=480&impolicy=medium,"(232, 230, 239)",0.6003598509189051,"(57, 36, 23)",0.39964014908109496,"[3099, 3]",1209,212,1397,Oven Toast,3
Page_12_31,30,https://ak1.ostkcdn.com/images/products/27621483/L32774830.jpg?imwidth=480&impolicy=medium,"(165, 162, 159)",0.5226032653463534,"(112, 108, 105)",0.4773967346536466,"[2237, 2]",912,1666,7,Happy Cactus,2
Page_12_32,31,https://ak1.ostkcdn.com/images/products/23620850/L29117488.jpg?imwidth=480&impolicy=medium,"(242, 232, 228)",0.6174862856002453,"(192, 161, 150)",0.3825137143997547,"[2394, 3]",809,809,211,Cinnamon Snack,3
